0	0	PC	0.0
0	0	PH	0.0
0	0	Other	1.0
0	1	PC	0.0
0	1	PH	0.0
0	1	Other	1.0
0	2	PC	0.0
0	2	PH	0.0
0	2	Other	1.0
0	3	PC	0.0
0	3	PH	0.0
0	3	Other	1.0
0	4	PC	0.0
0	4	PH	0.0
0	4	Other	1.0
0	5	PC	0.0
0	5	PH	0.0
0	5	Other	1.0
0	6	PC	0.0
0	6	PH	0.0
0	6	Other	1.0
0	7	PC	0.0
0	7	PH	0.0
0	7	Other	1.0
0	8	PC	0.0
0	8	PH	0.0
0	8	Other	1.0
0	9	PC	1.0
0	9	PH	0.0
0	9	Other	0.0
0	10	PC	0.0
0	10	PH	0.0
0	10	Other	1.0
0	11	PC	1.0
0	11	PH	0.0
0	11	Other	0.0
0	12	PC	0.0
0	12	PH	0.0
0	12	Other	1.0
0	13	PC	1.0
0	13	PH	0.0
0	13	Other	0.0
0	14	PC	0.0
0	14	PH	0.0
0	14	Other	1.0
0	15	PC	0.0
0	15	PH	0.0
0	15	Other	1.0
0	16	PC	1.0
0	16	PH	0.0
0	16	Other	0.0
0	17	PC	0.0
0	17	PH	0.0
0	17	Other	1.0
0	18	PC	1.0
0	18	PH	0.0
0	18	Other	0.0
0	19	PC	0.0
0	19	PH	0.0
0	19	Other	1.0
0	20	PC	1.0
0	20	PH	0.0
0	20	Other	0.0
0	21	PC	0.0
0	21	PH	0.0
0	21	Other	1.0
0	22	PC	1.0
0	22	PH	0.0
0	22	Other	0.0
0	23	PC	0.0
0	23	PH	0.0
0	23	Other	1.0
0	24	PC	1.0
0	24	PH	0.0
0	24	Other	0.0
0	25	PC	0.0
0	25	PH	0.0
0	25	Other	1.0
0	26	PC	0.0
0	26	PH	0.0
0	26	Other	1.0
0	27	PC	0.0
0	27	PH	0.0
0	27	Other	1.0
0	28	PC	0.0
0	28	PH	0.0
0	28	Other	1.0
0	29	PC	0.0
0	29	PH	0.0
0	29	Other	1.0
0	30	PC	0.0
0	30	PH	0.0
0	30	Other	1.0
0	31	PC	0.0
0	31	PH	0.0
0	31	Other	1.0
0	32	PC	0.0
0	32	PH	0.0
0	32	Other	1.0
0	33	PC	0.0
0	33	PH	0.0
0	33	Other	1.0
0	34	PC	0.0
0	34	PH	0.0
0	34	Other	1.0
0	35	PC	0.0
0	35	PH	0.0
0	35	Other	1.0
0	36	PC	0.0
0	36	PH	0.0
0	36	Other	1.0
0	37	PC	0.0
0	37	PH	0.0
0	37	Other	1.0
0	38	PC	0.0
0	38	PH	0.0
0	38	Other	1.0
0	39	PC	0.0
0	39	PH	0.0
0	39	Other	1.0
0	40	PC	0.0
0	40	PH	0.0
0	40	Other	1.0
0	41	PC	0.0
0	41	PH	0.0
0	41	Other	1.0
0	42	PC	0.0
0	42	PH	0.0
0	42	Other	1.0
0	43	PC	0.0
0	43	PH	0.0
0	43	Other	1.0
0	44	PC	0.0
0	44	PH	0.0
0	44	Other	1.0
0	45	PC	0.0
0	45	PH	1.0
0	45	Other	0.0
0	46	PC	0.0
0	46	PH	0.0
0	46	Other	1.0
0	47	PC	0.0
0	47	PH	0.0
0	47	Other	1.0
0	48	PC	0.0
0	48	PH	0.0
0	48	Other	1.0
0	49	PC	0.0
0	49	PH	0.0
0	49	Other	1.0
0	50	PC	0.0
0	50	PH	0.0
0	50	Other	1.0
0	51	PC	0.0
0	51	PH	0.0
0	51	Other	1.0
0	52	PC	0.0
0	52	PH	0.0
0	52	Other	1.0
0	53	PC	0.0
0	53	PH	0.0
0	53	Other	1.0
0	54	PC	0.0
0	54	PH	0.0
0	54	Other	1.0
0	55	PC	0.0
0	55	PH	0.0
0	55	Other	1.0
0	56	PC	0.0
0	56	PH	0.0
0	56	Other	1.0
0	57	PC	0.0
0	57	PH	0.0
0	57	Other	1.0
0	58	PC	0.0
0	58	PH	0.0
0	58	Other	1.0
0	59	PC	0.0
0	59	PH	0.0
0	59	Other	1.0
0	60	PC	0.0
0	60	PH	0.0
0	60	Other	1.0
0	61	PC	0.0
0	61	PH	0.0
0	61	Other	1.0
0	62	PC	0.0
0	62	PH	0.0
0	62	Other	1.0
0	63	PC	0.0
0	63	PH	0.0
0	63	Other	1.0
0	64	PC	0.0
0	64	PH	0.0
0	64	Other	1.0
0	65	PC	0.0
0	65	PH	0.0
0	65	Other	1.0
0	66	PC	0.0
0	66	PH	0.0
0	66	Other	1.0
0	67	PC	0.0
0	67	PH	0.0
0	67	Other	1.0
0	68	PC	0.0
0	68	PH	0.0
0	68	Other	1.0
0	69	PC	0.0
0	69	PH	0.0
0	69	Other	1.0
0	70	PC	0.0
0	70	PH	0.0
0	70	Other	1.0
0	71	PC	0.0
0	71	PH	0.0
0	71	Other	1.0
0	72	PC	0.0
0	72	PH	0.0
0	72	Other	1.0
0	73	PC	0.0
0	73	PH	0.0
0	73	Other	1.0
0	74	PC	0.0
0	74	PH	0.0
0	74	Other	1.0
0	75	PC	0.0
0	75	PH	0.0
0	75	Other	1.0
0	76	PC	0.0
0	76	PH	0.0
0	76	Other	1.0
