0	0	0.0
0	1	0.0
0	2	0.0
0	3	0.0
0	4	0.0
0	5	0.0
0	6	0.0
0	7	0.0
0	8	1.0
0	9	1.0
0	10	1.0
0	11	1.0
0	12	1.0
0	13	1.0
0	14	0.0
0	15	0.0
0	16	0.0
0	17	0.0
0	18	0.0
0	19	0.0
0	20	0.0
0	21	0.0
0	22	0.0
0	23	0.0
0	24	0.0
0	25	0.0
0	26	0.0
0	27	0.0
0	28	0.0
0	29	0.0
0	30	0.0
0	31	0.0
0	32	0.0
0	33	0.0
0	34	0.0
0	35	0.0
0	36	0.0
0	37	0.0
0	38	0.0
0	39	0.0
0	40	0.0
0	41	0.0
0	42	0.0
0	43	0.0
0	44	0.0
0	45	0.0
0	46	1.0
0	47	1.0
0	48	0.0
0	49	1.0
0	50	1.0
0	51	0.0
0	52	0.0
0	53	0.0
0	54	0.0
0	55	0.0
0	56	0.0
0	57	0.0
0	58	1.0
0	59	1.0
0	60	0.0
0	61	1.0
0	62	0.0
0	63	0.0
0	64	0.0
0	65	0.0
0	66	0.0
0	67	0.0
0	68	0.0
0	69	0.0
0	70	0.0
0	71	0.0
0	72	0.0
0	73	0.0
0	74	0.0
0	75	0.0
0	76	0.0
0	77	0.0
0	78	0.0
0	79	1.0
0	80	0.0
0	81	0.0
0	82	0.0
0	83	0.0
0	84	0.0
0	85	0.0
0	86	0.0
0	87	0.0
0	88	0.0
0	89	0.0
0	90	0.0
0	91	1.0
0	92	0.0
0	93	0.0
0	94	0.0
0	95	0.0
0	96	0.0
0	97	0.0
0	98	0.0
0	99	0.0
0	100	0.0
0	101	0.0
0	102	0.0
0	103	1.0
0	104	0.0
0	105	1.0
0	106	0.0
0	107	0.0
0	108	0.0
0	109	0.0
0	110	0.0
0	111	0.0
0	112	0.0
0	113	0.0
0	114	0.0
0	115	1.0
0	116	1.0
0	117	0.0
0	118	0.0
0	119	0.0
0	120	0.0
0	121	0.0
0	122	0.0
0	123	0.0
0	124	0.0
0	125	0.0
0	126	1.0
0	127	0.0
0	128	1.0
0	129	0.0
0	130	0.0
0	131	0.0
0	132	0.0
0	133	0.0
0	134	0.0
0	135	0.0
0	136	0.0
0	137	1.0
1	138	0.0
1	139	0.0
1	140	0.0
1	141	0.0
1	142	0.0
1	143	0.0
1	144	0.0
1	145	0.0
1	146	0.0
1	147	1.0
1	148	1.0
1	149	0.0
1	150	1.0
1	151	1.0
1	152	1.0
1	153	1.0
1	154	0.0
1	155	1.0
1	156	0.0
1	157	1.0
1	158	0.0
1	159	0.0
1	160	1.0
1	161	1.0
1	162	1.0
1	163	0.0
1	164	1.0
1	165	0.0
1	166	1.0
1	167	0.0
1	168	1.0
1	169	0.0
1	170	0.0
1	171	0.0
1	172	0.0
1	173	0.0
1	174	0.0
1	175	0.0
1	176	0.0
1	177	0.0
1	178	0.0
1	179	0.0
1	180	0.0
1	181	0.0
1	182	0.0
1	183	1.0
1	184	0.0
1	185	0.0
1	186	0.0
1	187	0.0
1	188	0.0
1	189	0.0
1	190	0.0
1	191	0.0
1	192	1.0
1	193	1.0
1	194	0.0
1	195	0.0
1	196	0.0
1	197	0.0
1	198	0.0
1	199	1.0
1	200	0.0
1	201	0.0
1	202	0.0
1	203	0.0
1	204	0.0
1	205	0.0
1	206	0.0
1	207	0.0
1	208	0.0
1	209	1.0
1	210	0.0
1	211	1.0
1	212	0.0
1	213	0.0
1	214	0.0
1	215	0.0
1	216	0.0
1	217	0.0
1	218	0.0
1	219	0.0
1	220	1.0
1	221	0.0
1	222	0.0
1	223	1.0
1	224	0.0
1	225	1.0
1	226	0.0
1	227	1.0
1	228	0.0
1	229	1.0
1	230	1.0
1	231	1.0
1	232	0.0
1	233	0.0
1	234	0.0
1	235	0.0
1	236	0.0
1	237	0.0
1	238	0.0
1	239	0.0
1	240	1.0
1	241	0.0
1	242	1.0
1	243	1.0
1	244	0.0
1	245	1.0
1	246	0.0
1	247	0.0
1	248	0.0
1	249	0.0
1	250	0.0
1	251	0.0
1	252	0.0
1	253	0.0
1	254	0.0
1	255	0.0
1	256	0.0
1	257	0.0
1	258	0.0
1	259	1.0
1	260	0.0
1	261	1.0
1	262	0.0
1	263	0.0
1	264	0.0
1	265	0.0
1	266	0.0
1	267	0.0
1	268	0.0
1	269	0.0
1	270	0.0
1	271	0.0
1	272	1.0
1	273	1.0
1	274	0.0
1	275	0.0
1	276	0.0
1	277	0.0
1	278	0.0
1	279	0.0
1	280	0.0
1	281	0.0
1	282	1.0
1	283	0.0
2	284	0.0
2	285	0.0
2	286	0.0
2	287	0.0
2	288	0.0
2	289	0.0
2	290	0.0
2	291	0.0
2	292	0.0
2	293	0.0
2	294	1.0
2	295	1.0
2	296	1.0
2	297	0.0
2	298	0.0
2	299	0.0
2	300	0.0
2	301	0.0
2	302	0.0
2	303	0.0
2	304	0.0
2	305	0.0
2	306	0.0
2	307	0.0
2	308	0.0
2	309	0.0
2	310	1.0
2	311	1.0
2	312	1.0
2	313	1.0
2	314	1.0
2	315	0.0
2	316	0.0
2	317	1.0
2	318	0.0
2	319	0.0
2	320	0.0
2	321	0.0
2	322	1.0
2	323	0.0
2	324	0.0
2	325	1.0
2	326	0.0
2	327	1.0
2	328	0.0
2	329	1.0
2	330	1.0
2	331	1.0
2	332	0.0
2	333	0.0
2	334	1.0
2	335	0.0
2	336	1.0
2	337	0.0
2	338	1.0
2	339	1.0
2	340	1.0
2	341	1.0
2	342	1.0
2	343	1.0
2	344	0.0
2	345	0.0
2	346	0.0
2	347	0.0
2	348	0.0
2	349	0.0
2	350	1.0
2	351	0.0
2	352	0.0
2	353	0.0
2	354	0.0
2	355	0.0
2	356	0.0
2	357	0.0
2	358	0.0
2	359	1.0
2	360	0.0
2	361	0.0
2	362	1.0
2	363	0.0
2	364	1.0
2	365	0.0
2	366	0.0
2	367	1.0
2	368	0.0
2	369	1.0
2	370	0.0
2	371	1.0
2	372	0.0
2	373	1.0
2	374	0.0
2	375	0.0
2	376	1.0
2	377	0.0
2	378	1.0
2	379	0.0
2	380	1.0
2	381	1.0
2	382	1.0
2	383	0.0
2	384	1.0
2	385	0.0
2	386	1.0
2	387	0.0
2	388	1.0
2	389	0.0
2	390	0.0
2	391	0.0
2	392	1.0
2	393	0.0
2	394	0.0
2	395	1.0
2	396	0.0
2	397	0.0
2	398	1.0
2	399	0.0
2	400	1.0
2	401	0.0
2	402	1.0
2	403	0.0
2	404	1.0
2	405	0.0
2	406	0.0
2	407	0.0
2	408	1.0
2	409	0.0
2	410	1.0
2	411	0.0
2	412	0.0
2	413	0.0
2	414	1.0
2	415	0.0
2	416	1.0
2	417	0.0
2	418	1.0
2	419	0.0
2	420	1.0
2	421	0.0
2	422	1.0
2	423	0.0
2	424	1.0
2	425	1.0
2	426	0.0
2	427	0.0
2	428	0.0
2	429	0.0
2	430	0.0
2	431	0.0
2	432	0.0
2	433	0.0
2	434	0.0
2	435	0.0
2	436	0.0
2	437	1.0
2	438	1.0
2	439	0.0
2	440	0.0
2	441	0.0
2	442	0.0
2	443	0.0
2	444	0.0
2	445	0.0
2	446	0.0
2	447	0.0
2	448	1.0
2	449	1.0
2	450	0.0
2	451	0.0
2	452	0.0
2	453	1.0
2	454	0.0
2	455	0.0
2	456	0.0
2	457	1.0
2	458	0.0
2	459	1.0
2	460	0.0
2	461	0.0
2	462	0.0
2	463	0.0
2	464	0.0
2	465	0.0
2	466	0.0
2	467	0.0
2	468	0.0
2	469	0.0
2	470	0.0
2	471	1.0
2	472	0.0
2	473	0.0
2	474	0.0
2	475	0.0
2	476	0.0
2	477	0.0
2	478	0.0
